2025-12-13 18:43:45,999 - __main__ - INFO - Starting Mini SIEM...
2025-12-13 18:43:46,000 - __main__ - INFO - Mini SIEM started successfully
2025-12-13 19:12:58,689 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.43.19 [ID: 3861, Severity: MEDIUM]
2025-12-13 19:12:58,708 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.159.111 [ID: 3862, Severity: LOW]
2025-12-13 19:13:03,715 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.65.236 [ID: 3863, Severity: LOW]
2025-12-13 19:13:03,722 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.9.208 [ID: 3864, Severity: HIGH]
2025-12-13 19:13:08,731 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.216.184 [ID: 3865, Severity: MEDIUM]
2025-12-13 19:13:08,740 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.155.202 [ID: 3866, Severity: LOW]
2025-12-13 19:13:13,746 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.127.100 [ID: 3867, Severity: HIGH]
2025-12-13 19:13:13,752 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.24.199 [ID: 3868, Severity: MEDIUM]
2025-12-13 19:13:18,778 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.170.27 [ID: 3869, Severity: LOW]
2025-12-13 19:13:18,812 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.14.143 [ID: 3870, Severity: MEDIUM]
2025-12-13 19:13:23,847 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.209.46 [ID: 3871, Severity: HIGH]
2025-12-13 19:13:23,858 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.184.212 [ID: 3872, Severity: HIGH]
2025-12-13 19:13:28,871 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.90.190 [ID: 3873, Severity: MEDIUM]
2025-12-13 19:13:28,875 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.205.81 [ID: 3874, Severity: HIGH]
2025-12-13 19:13:33,894 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.196.156 [ID: 3875, Severity: LOW]
2025-12-13 19:13:33,918 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.206.91 [ID: 3876, Severity: HIGH]
2025-12-13 19:13:38,939 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.5.78 [ID: 3877, Severity: LOW]
2025-12-13 19:13:38,953 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.96.229 [ID: 3878, Severity: LOW]
2025-12-13 19:13:43,972 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.108.140 [ID: 3879, Severity: HIGH]
2025-12-13 19:13:43,989 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.115.183 [ID: 3880, Severity: HIGH]
2025-12-13 19:13:48,999 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.103.108 [ID: 3881, Severity: HIGH]
2025-12-13 19:13:49,005 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.30.12 [ID: 3882, Severity: HIGH]
2025-12-13 19:13:54,029 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.103.128 [ID: 3883, Severity: LOW]
2025-12-13 19:13:54,045 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.177.87 [ID: 3884, Severity: HIGH]
2025-12-13 19:13:59,064 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.235.36 [ID: 3885, Severity: MEDIUM]
2025-12-13 19:13:59,082 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.32.70 [ID: 3886, Severity: LOW]
2025-12-13 19:14:04,090 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.134.34 [ID: 3887, Severity: LOW]
2025-12-13 19:14:04,096 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.117.22 [ID: 3888, Severity: HIGH]
2025-12-13 19:14:09,113 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.230.138 [ID: 3889, Severity: LOW]
2025-12-13 19:14:09,151 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.16.152 [ID: 3890, Severity: HIGH]
2025-12-13 19:14:14,173 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.132.72 [ID: 3891, Severity: LOW]
2025-12-13 19:14:14,199 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.224.177 [ID: 3892, Severity: LOW]
2025-12-13 19:14:19,222 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.44.228 [ID: 3893, Severity: MEDIUM]
2025-12-13 19:14:19,242 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.98.180 [ID: 3894, Severity: LOW]
2025-12-13 19:14:24,260 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.109.137 [ID: 3895, Severity: LOW]
2025-12-13 19:14:24,277 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.218.25 [ID: 3896, Severity: MEDIUM]
2025-12-13 19:14:29,298 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.210.18 [ID: 3897, Severity: MEDIUM]
2025-12-13 19:14:29,315 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.107.76 [ID: 3898, Severity: LOW]
2025-12-13 19:14:34,361 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.198.142 [ID: 3899, Severity: LOW]
2025-12-13 19:14:34,366 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.81.148 [ID: 3900, Severity: LOW]
2025-12-13 19:14:39,386 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.213.11 [ID: 3901, Severity: HIGH]
2025-12-13 19:14:39,393 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.216.161 [ID: 3902, Severity: MEDIUM]
2025-12-13 19:14:44,400 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.34.35 [ID: 3903, Severity: HIGH]
2025-12-13 19:14:44,405 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.124.224 [ID: 3904, Severity: HIGH]
2025-12-13 19:14:49,425 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.69.136 [ID: 3905, Severity: HIGH]
2025-12-13 19:14:49,443 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.211.20 [ID: 3906, Severity: HIGH]
2025-12-13 19:14:54,462 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.248.34 [ID: 3907, Severity: HIGH]
2025-12-13 19:14:54,479 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.79.168 [ID: 3908, Severity: HIGH]
2025-12-13 19:14:59,521 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.145.28 [ID: 3909, Severity: LOW]
2025-12-13 19:14:59,554 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.254.69 [ID: 3910, Severity: LOW]
2025-12-13 19:15:04,588 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.38.96 [ID: 3911, Severity: MEDIUM]
2025-12-13 19:15:04,623 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.101.223 [ID: 3912, Severity: LOW]
2025-12-13 19:15:09,656 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.28.101 [ID: 3913, Severity: LOW]
2025-12-13 19:15:09,695 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.17.119 [ID: 3914, Severity: HIGH]
2025-12-13 19:15:14,735 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.41.176 [ID: 3915, Severity: LOW]
2025-12-13 19:15:14,757 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.58.229 [ID: 3916, Severity: MEDIUM]
2025-12-13 19:15:19,767 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.147.239 [ID: 3917, Severity: LOW]
2025-12-13 19:15:19,775 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.196.217 [ID: 3918, Severity: HIGH]
2025-12-13 19:15:24,782 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.177.128 [ID: 3919, Severity: HIGH]
2025-12-13 19:15:24,788 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.72.142 [ID: 3920, Severity: HIGH]
2025-12-13 19:15:29,810 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.241.134 [ID: 3921, Severity: MEDIUM]
2025-12-13 19:15:29,823 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.205.128 [ID: 3922, Severity: MEDIUM]
2025-12-13 19:15:34,828 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.92.37 [ID: 3923, Severity: LOW]
2025-12-13 19:15:34,835 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.173.88 [ID: 3924, Severity: HIGH]
2025-12-13 19:15:39,844 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.124.106 [ID: 3925, Severity: MEDIUM]
2025-12-13 19:15:39,851 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.27.130 [ID: 3926, Severity: HIGH]
2025-12-13 19:15:44,871 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.196.206 [ID: 3927, Severity: MEDIUM]
2025-12-13 19:15:44,890 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.159.60 [ID: 3928, Severity: HIGH]
2025-12-13 19:15:49,898 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.24.170 [ID: 3929, Severity: MEDIUM]
2025-12-13 19:15:49,903 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.137.115 [ID: 3930, Severity: LOW]
2025-12-13 19:15:54,927 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.90.119 [ID: 3931, Severity: HIGH]
2025-12-13 19:15:54,944 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.188.160 [ID: 3932, Severity: LOW]
2025-12-13 19:15:59,955 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.160.232 [ID: 3933, Severity: LOW]
2025-12-13 19:15:59,967 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.208.225 [ID: 3934, Severity: LOW]
2025-12-13 19:16:04,987 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.22.138 [ID: 3935, Severity: LOW]
2025-12-13 19:16:05,000 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.105.13 [ID: 3936, Severity: HIGH]
2025-12-13 19:16:10,020 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.40.26 [ID: 3937, Severity: HIGH]
2025-12-13 19:16:10,037 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.34.18 [ID: 3938, Severity: HIGH]
2025-12-13 19:16:15,048 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.88.247 [ID: 3939, Severity: LOW]
2025-12-13 19:16:15,056 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.239.117 [ID: 3940, Severity: LOW]
2025-12-13 19:16:20,083 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.113.196 [ID: 3941, Severity: MEDIUM]
2025-12-13 19:16:20,096 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.123.116 [ID: 3942, Severity: LOW]
2025-12-13 19:16:25,122 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.211.18 [ID: 3943, Severity: MEDIUM]
2025-12-13 19:16:25,136 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.133.126 [ID: 3944, Severity: HIGH]
2025-12-13 19:16:30,155 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.206.69 [ID: 3945, Severity: MEDIUM]
2025-12-13 19:16:30,172 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.204.210 [ID: 3946, Severity: HIGH]
2025-12-13 19:16:30,200 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:16:35,206 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.185.244 [ID: 3947, Severity: MEDIUM]
2025-12-13 19:16:35,211 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.27.250 [ID: 3948, Severity: HIGH]
2025-12-13 19:16:40,222 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.143.75 [ID: 3949, Severity: HIGH]
2025-12-13 19:16:40,227 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.236.56 [ID: 3950, Severity: MEDIUM]
2025-12-13 19:16:45,234 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.125.141 [ID: 3951, Severity: MEDIUM]
2025-12-13 19:16:45,239 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.37.96 [ID: 3952, Severity: MEDIUM]
2025-12-13 19:16:50,257 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.104.136 [ID: 3953, Severity: HIGH]
2025-12-13 19:16:50,274 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.234.220 [ID: 3954, Severity: MEDIUM]
2025-12-13 19:16:55,292 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.131.72 [ID: 3955, Severity: MEDIUM]
2025-12-13 19:16:55,309 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.56.19 [ID: 3956, Severity: HIGH]
2025-12-13 19:17:00,329 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.255.39 [ID: 3957, Severity: MEDIUM]
2025-12-13 19:17:00,349 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.15.40 [ID: 3958, Severity: LOW]
2025-12-13 19:17:00,369 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:17:05,380 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.22.252 [ID: 3959, Severity: MEDIUM]
2025-12-13 19:17:05,392 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.75.74 [ID: 3960, Severity: MEDIUM]
2025-12-13 19:17:10,399 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.3.108 [ID: 3961, Severity: HIGH]
2025-12-13 19:17:10,403 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.4.150 [ID: 3962, Severity: MEDIUM]
2025-12-13 19:17:15,422 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.9.3 [ID: 3963, Severity: MEDIUM]
2025-12-13 19:17:15,441 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.32.26 [ID: 3964, Severity: MEDIUM]
2025-12-13 19:17:20,476 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.124.112 [ID: 3965, Severity: HIGH]
2025-12-13 19:17:20,492 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.96.35 [ID: 3966, Severity: HIGH]
2025-12-13 19:17:23,982 - __main__ - INFO - Shutdown signal received
2025-12-13 19:17:23,984 - __main__ - INFO - Stopping Mini SIEM...
2025-12-13 19:17:25,495 - __main__ - INFO - Mini SIEM stopped
2025-12-13 19:18:20,332 - __main__ - INFO - Starting Mini SIEM...
2025-12-13 19:18:20,333 - __main__ - INFO - Mini SIEM started successfully
2025-12-13 19:18:20,337 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.23.206 [ID: 3967, Severity: HIGH]
2025-12-13 19:18:20,341 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.138.117 [ID: 3968, Severity: MEDIUM]
2025-12-13 19:18:25,348 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.118.103 [ID: 3969, Severity: HIGH]
2025-12-13 19:18:25,354 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.52.175 [ID: 3970, Severity: HIGH]
2025-12-13 19:18:30,384 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.24.167 [ID: 3971, Severity: HIGH]
2025-12-13 19:18:30,398 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.74.88 [ID: 3972, Severity: HIGH]
2025-12-13 19:18:30,410 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:18:35,423 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.227.54 [ID: 3973, Severity: HIGH]
2025-12-13 19:18:35,439 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.62.182 [ID: 3974, Severity: LOW]
2025-12-13 19:18:40,458 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.30.147 [ID: 3975, Severity: LOW]
2025-12-13 19:18:40,480 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.48.13 [ID: 3976, Severity: HIGH]
2025-12-13 19:18:45,487 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.70.179 [ID: 3977, Severity: MEDIUM]
2025-12-13 19:18:45,492 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.31.217 [ID: 3978, Severity: HIGH]
2025-12-13 19:18:50,499 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.210.160 [ID: 3979, Severity: HIGH]
2025-12-13 19:18:50,505 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.141.134 [ID: 3980, Severity: MEDIUM]
2025-12-13 19:18:55,523 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.113.129 [ID: 3981, Severity: LOW]
2025-12-13 19:18:55,540 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.163.245 [ID: 3982, Severity: MEDIUM]
2025-12-13 19:19:00,558 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.26.134 [ID: 3983, Severity: LOW]
2025-12-13 19:19:00,575 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.159.23 [ID: 3984, Severity: MEDIUM]
2025-12-13 19:19:00,604 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:19:05,610 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.9.39 [ID: 3985, Severity: HIGH]
2025-12-13 19:19:05,615 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.155.9 [ID: 3986, Severity: LOW]
2025-12-13 19:19:10,633 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.214.220 [ID: 3987, Severity: HIGH]
2025-12-13 19:19:10,649 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.227.156 [ID: 3988, Severity: MEDIUM]
2025-12-13 19:19:15,671 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.32.137 [ID: 3989, Severity: HIGH]
2025-12-13 19:19:15,688 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.103.106 [ID: 3990, Severity: MEDIUM]
2025-12-13 19:19:20,708 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.204.51 [ID: 3991, Severity: HIGH]
2025-12-13 19:19:20,725 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.228.212 [ID: 3992, Severity: LOW]
2025-12-13 19:19:25,741 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.123.37 [ID: 3993, Severity: MEDIUM]
2025-12-13 19:19:25,750 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.36.113 [ID: 3994, Severity: MEDIUM]
2025-12-13 19:19:30,769 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.249.183 [ID: 3995, Severity: HIGH]
2025-12-13 19:19:30,785 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.249.122 [ID: 3996, Severity: LOW]
2025-12-13 19:19:30,811 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:19:35,825 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.61.253 [ID: 3997, Severity: LOW]
2025-12-13 19:19:35,842 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.129.71 [ID: 3998, Severity: HIGH]
2025-12-13 19:19:40,853 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.48.58 [ID: 3999, Severity: LOW]
2025-12-13 19:19:40,862 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.207.39 [ID: 4000, Severity: LOW]
2025-12-13 19:19:45,883 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.96.12 [ID: 4001, Severity: HIGH]
2025-12-13 19:19:45,900 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.158.235 [ID: 4002, Severity: MEDIUM]
2025-12-13 19:19:50,913 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.223.163 [ID: 4003, Severity: HIGH]
2025-12-13 19:19:50,919 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.159.198 [ID: 4004, Severity: MEDIUM]
2025-12-13 19:19:55,934 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.227.202 [ID: 4005, Severity: MEDIUM]
2025-12-13 19:19:55,944 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.163.3 [ID: 4006, Severity: MEDIUM]
2025-12-13 19:20:00,964 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.41.228 [ID: 4007, Severity: LOW]
2025-12-13 19:20:00,982 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.46.138 [ID: 4008, Severity: HIGH]
2025-12-13 19:20:01,005 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:20:06,014 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.0.107 [ID: 4009, Severity: LOW]
2025-12-13 19:20:06,028 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.55.193 [ID: 4010, Severity: MEDIUM]
2025-12-13 19:20:11,038 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.145.242 [ID: 4011, Severity: MEDIUM]
2025-12-13 19:20:11,043 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.1.94 [ID: 4012, Severity: MEDIUM]
2025-12-13 19:20:16,050 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.182.232 [ID: 4013, Severity: MEDIUM]
2025-12-13 19:20:16,055 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.110.167 [ID: 4014, Severity: MEDIUM]
2025-12-13 19:20:21,074 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.208.229 [ID: 4015, Severity: HIGH]
2025-12-13 19:20:21,091 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.145.114 [ID: 4016, Severity: HIGH]
2025-12-13 19:20:26,122 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.20.50 [ID: 4017, Severity: MEDIUM]
2025-12-13 19:20:26,143 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.75.238 [ID: 4018, Severity: HIGH]
2025-12-13 19:20:31,155 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.91.5 [ID: 4019, Severity: LOW]
2025-12-13 19:20:31,166 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.164.62 [ID: 4020, Severity: LOW]
2025-12-13 19:20:36,189 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.218.53 [ID: 4021, Severity: LOW]
2025-12-13 19:20:36,206 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.212.148 [ID: 4022, Severity: LOW]
2025-12-13 19:20:41,219 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.127.142 [ID: 4023, Severity: HIGH]
2025-12-13 19:20:41,232 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.47.93 [ID: 4024, Severity: LOW]
2025-12-13 19:20:46,263 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.128.40 [ID: 4025, Severity: HIGH]
2025-12-13 19:20:46,288 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.161.244 [ID: 4026, Severity: HIGH]
2025-12-13 19:20:51,295 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.166.45 [ID: 4027, Severity: MEDIUM]
2025-12-13 19:20:51,304 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.49.153 [ID: 4028, Severity: LOW]
2025-12-13 19:20:56,321 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.98.151 [ID: 4029, Severity: HIGH]
2025-12-13 19:20:56,339 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.169.63 [ID: 4030, Severity: MEDIUM]
2025-12-13 19:21:01,360 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.50.229 [ID: 4031, Severity: MEDIUM]
2025-12-13 19:21:01,376 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.51.192 [ID: 4032, Severity: LOW]
2025-12-13 19:21:06,391 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.156.106 [ID: 4033, Severity: HIGH]
2025-12-13 19:21:06,409 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.224.117 [ID: 4034, Severity: HIGH]
2025-12-13 19:21:11,430 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.14.87 [ID: 4035, Severity: LOW]
2025-12-13 19:21:11,446 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.124.139 [ID: 4036, Severity: MEDIUM]
2025-12-13 19:21:16,454 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.214.29 [ID: 4037, Severity: HIGH]
2025-12-13 19:21:16,460 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.81.189 [ID: 4038, Severity: LOW]
2025-12-13 19:21:21,479 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.222.196 [ID: 4039, Severity: LOW]
2025-12-13 19:21:21,495 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.45.63 [ID: 4040, Severity: HIGH]
2025-12-13 19:21:26,527 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.68.231 [ID: 4041, Severity: HIGH]
2025-12-13 19:21:26,547 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.22.185 [ID: 4042, Severity: LOW]
2025-12-13 19:21:31,567 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.76.147 [ID: 4043, Severity: HIGH]
2025-12-13 19:21:31,587 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.21.198 [ID: 4044, Severity: MEDIUM]
2025-12-13 19:21:36,605 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.237.224 [ID: 4045, Severity: HIGH]
2025-12-13 19:21:36,625 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.98.45 [ID: 4046, Severity: MEDIUM]
2025-12-13 19:21:41,644 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.130.201 [ID: 4047, Severity: HIGH]
2025-12-13 19:21:41,663 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.199.207 [ID: 4048, Severity: LOW]
2025-12-13 19:21:46,681 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.40.185 [ID: 4049, Severity: LOW]
2025-12-13 19:21:46,698 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.3.188 [ID: 4050, Severity: LOW]
